gender,created,retweet_count,text,num_exclamation,num_tokens,num_replys,contains_link,num_verbs,num_nouns,neg_score,pos_score,neu_score,num_commas,num_period,num_question_mark,num_upper,num_lower,num_num,contains_smiley,num_likes,num_first_person,num_hashtags,num_symbols
female,12/1/11 19:37,0,Either I'm just high or everybody looks like some shit from Monsters Inc or Men and Black__,0,20,0,0,2,4,0.171,0.118,0.711,0,0,0,6,66,0,0,1,2,0,3
female,6/5/13 11:48,0,"one year ago today, my favorite person called me cute and I'm still not over it. https://t.co/yx9UymrKRi",0,20,0,1,2,3,0.0,0.286,0.714,1,2,0,4,75,1,0,0,5,0,8
female,11/9/13 19:15,0,I just whipped the mustang for the first time and lemme tell ya...it was not that bad,0,19,0,0,3,3,0.0,0.16,0.84,0,3,0,1,65,0,0,0,1,0,3
female,5/7/09 12:19,0,I'm guessing SBFC and WNY will lose two players and that BOS and HOU may not lose any.,0,20,0,0,6,1,0.252,0.0,0.748,0,1,0,14,53,0,0,0,1,0,2
female,4/5/12 3:35,0,YES. And you just want to sink into the earth and bury yourself alive right then and there.  https://t.co/sKCotYpWU5,0,22,0,1,3,1,0.0,0.314,0.686,0,3,0,9,80,1,0,0,0,0,7
female,8/8/15 18:17,0,@realDonaldTrump I'm so sick and tired of the media trying to bring you down.  Donald Trump you have my vote.,0,24,1,0,4,3,0.291,0.0,0.709,0,2,0,5,80,0,0,0,4,0,4
female,3/20/15 21:21,0,@m_arz99 the school called my mom and they found it in the bathroom _ we know who it was. __,0,22,1,0,5,6,0.0,0.0,1.0,0,1,0,0,65,2,0,0,2,0,6
female,3/13/09 12:47,0,14 little blank canvases. Hurry up and cool off! ______ #Halloween #cookies #boo #wilton_ https://t.co/LW4VjGPja8,1,27,0,1,5,9,0.0,0.156,0.844,0,2,0,7,70,4,0,0,0,4,18
female,2/13/11 14:59,0,The positivity of @elle_bfitbody @em_dunc @lynettemarieh @laceyadunn and @bdawnfit get me through each day,0,14,5,0,1,4,0.0,0.202,0.798,0,0,0,1,85,0,0,0,1,0,7
female,5/14/12 1:18,0,"Right after we met 5sos, Sadie,Ella and I saw john legend getting into a car and before that I saw the kid from jessie",0,27,0,0,4,4,0.0,0.0,1.0,2,0,0,5,87,1,0,0,4,0,2
female,7/23/13 3:52,0,And possibly an update to play old school games ;u; please be true! https://t.co/5OIOpNcS4M,1,17,0,1,2,3,0.0,0.415,0.585,0,1,0,7,61,2,0,0,0,0,8
female,2/7/15 8:04,0,@AngieKfoury Howw muchh I loveee you and I miss u and howww muchhh I am extremely happy to see you here I ve said before you r strong enough,0,29,1,0,7,2,0.055,0.252,0.692,0,0,0,7,104,0,0,0,10,0,1
female,12/30/10 10:12,0,'Fired by mum and dad' makes me feel like I have my shit together,0,16,0,0,4,3,0.365,0.127,0.508,0,0,0,2,48,0,0,1,7,0,2
female,9/24/11 14:11,0,Listening to @darrenmarble and @ronstartengine tell the @eliomotors Reg A+ testing the water story @ #gccb2015 https://t.co/J7hkUdMFxZ,0,18,4,1,4,4,0.0,0.0,1.0,0,1,0,8,94,5,0,0,0,1,11
female,9/4/11 15:20,0,@LauraaPrepon yeah i do! thanks doc _ԏ_ُ,1,9,1,0,1,3,0.0,0.574,0.426,0,0,0,2,27,0,0,0,1,0,4
female,5/5/12 6:59,0,"Because I know you're always missing me, and I guess sometimes I miss you too bro _٪ https://t.co/cfvnV0NO1V",0,21,0,1,6,1,0.226,0.0,0.774,1,1,0,8,72,2,0,0,6,0,8
female,11/17/14 4:12,0,dozens of people followed me and dozens of people unfollowed me // automatically checked by https://t.co/ogkMqMH2qr,0,16,0,1,3,5,0.0,0.0,1.0,0,1,0,3,89,1,0,0,2,0,7
female,12/3/10 10:24,0,"@snitchwich they'll probably count it as a no show and either fire you or put you one step closer to being fired, that's how all my jobs",0,30,1,0,7,4,0.263,0.0,0.737,1,0,0,0,106,0,0,0,2,0,4
female,5/8/12 5:15,0,TAKA-SAN HAD A HAIRCUT AND I AM FREAKING OUT,0,11,0,0,2,0,0.318,0.0,0.682,0,0,0,35,0,0,0,0,2,0,1
female,10/30/12 2:04,0,Your favorite car?  Mustang Shelby and Mercedes G55 https://t.co/oDpDLU158f,0,11,0,1,0,1,0.0,0.273,0.727,0,1,1,9,46,5,0,0,0,0,6
female,1/24/12 5:05,0,"Over 22 Veterans commit suicide EVERY day. _
Help me and this badass group of Hosts spread_ https://t.co/zXwwp1cIqm https://t.co/blCF8KLobo",0,22,0,1,3,8,0.249,0.195,0.557,0,3,0,15,89,4,0,0,1,0,13
female,8/2/13 8:27,0,don't forget how much you're important and special! I love u @IamJessicaSutta,1,15,1,0,4,1,0.0,0.64,0.36,0,0,0,4,58,0,0,0,2,0,4
female,10/6/14 11:13,0,pearls and colorguard warmups are pretty much my ootd everyday https://t.co/sOjdsw15MV,0,11,0,1,1,5,0.0,0.357,0.643,0,1,0,3,66,2,0,0,2,0,5
female,1/22/15 16:09,1,We made a zip file of all of our leaked snaps and its free_. https://t.co/iDFt4GNhs5 https://t.co/9jVh0zeD5W,0,16,0,1,2,5,0.141,0.0,0.859,0,3,0,8,68,5,0,0,0,0,12
female,4/9/09 18:24,0,@lofticriiies promise you get medium if you actually want to contour the fair is really dumb and doesn't do anything,0,21,1,0,7,3,0.141,0.231,0.628,0,0,0,0,95,0,0,0,0,0,2
female,3/13/15 17:00,0,@RynWeaver Studio Ghibli and chill ?,0,6,1,0,1,0,0.0,0.0,1.0,0,0,1,4,25,0,0,0,0,0,2
female,4/30/12 13:20,0,https://t.co/624Za6uSBw @FaucetUnicorn me and u last night,0,7,1,1,2,2,0.0,0.0,1.0,0,1,0,5,37,4,0,0,1,0,6
female,1/15/12 20:39,0,Photo: The cast of Scream Queens and AHS speaks onstage during Entertainment Weekly۪s first ever EW Fest۝... https://t.co/4yUYurRXoa,0,20,0,1,1,3,0.126,0.13,0.744,0,4,0,16,87,1,0,0,0,0,9
female,2/14/12 11:12,0,"Added a new video: ""Mommas and Pappas"" https://t.co/IxBfWI8wN9 #video",0,13,0,1,1,3,0.0,0.0,1.0,0,1,0,8,42,2,0,0,0,1,9
female,9/1/13 18:06,0,10 minutes into #BoysBe and chill &amp; he gives u this look  https://t.co/5MpBm0tTVf,0,17,0,1,3,4,0.0,0.0,1.0,0,1,0,6,54,4,0,0,0,1,8
female,9/26/12 8:19,0,I just want some Mexican food and a margarita,0,9,0,0,1,2,0.0,0.178,0.822,0,0,0,2,35,0,0,0,1,0,0
female,11/18/09 14:52,0,"@badgalmanik right, and the pieces of it are so big",0,11,1,0,1,2,0.0,0.0,1.0,1,0,0,0,40,0,0,0,0,0,2
female,6/1/14 23:10,0,meredith was literally in the midst of writing her apush essay and she fell asleep,0,15,0,0,3,3,0.0,0.0,1.0,0,0,0,0,68,0,0,0,0,0,0
female,6/20/11 10:10,0,Manchester Derby - 500mill of talent dished out a snooze fest and 2 shots on goal. Where was the passion of a Derby Match ?,0,26,0,0,2,4,0.0,0.244,0.756,0,1,1,5,87,4,0,0,0,0,3
female,5/17/08 8:42,0,@afrosypaella i've been at that point for at least a year and a half. Call me MJ cuz you are not alone.,0,25,1,0,4,3,0.0,0.084,0.916,0,2,0,3,75,0,0,0,1,0,4
female,10/4/08 10:20,0,@MidwestPhoto a year and truly liked each other but had outside drama keeping them apart. Can't recall the name though. @eigenseide,0,24,2,0,6,3,0.0,0.176,0.824,0,2,0,3,103,0,0,0,0,0,5
female,2/2/10 2:01,0,im finally listening to fx's album now and it's so good!!!! i love itt,4,21,0,0,4,1,0.0,0.32,0.68,0,0,0,0,51,0,0,0,1,0,6
female,10/13/15 3:09,0,"#ABWhour #thisgirlcan be Marvellous while getting fit with Formula 4 Fitness, come and join the fun https://t.co/xXBMCa6Rcv",0,20,0,1,4,2,0.0,0.457,0.543,1,1,0,11,86,2,0,0,0,2,8
female,7/1/10 12:22,0,I'm over it. Come visit Nala and I soon___ https://t.co/jL3UPWZ3ex,0,15,0,1,4,3,0.0,0.0,1.0,0,2,0,9,36,2,0,0,3,0,10
female,5/17/13 3:04,0,@shaannonwaatt_x omg I'm so buzzing!! Phone me later on and me n Alexander can come meet ya if we are out,2,24,1,0,7,2,0.0,0.0,1.0,0,0,0,3,77,0,0,0,4,0,5
female,3/2/11 11:02,0,"no bc even if he survived.....how is he supposed to get out of there? and he must have been bitten, somehow, with all the walkers",0,30,0,0,8,2,0.084,0.0,0.916,2,5,1,0,97,0,0,0,0,0,8
female,3/4/12 12:52,0,My stats from @_tweetails_. Favourite words: 'ppl' and 'tbh'. Average word length: 3.95. Intelligence rating: Brainless.,0,26,1,0,0,7,0.0,0.171,0.829,0,5,0,5,82,3,0,0,1,0,15
female,5/3/09 4:27,0,I had plans for a productive evening but I currently have a cat and a kitten snoozing on my lap. So.,0,23,0,0,3,5,0.0,0.0,1.0,0,2,0,3,75,0,0,0,5,0,2
female,5/16/15 2:47,0,"And currently in Glasgow, shady Leanne's shady children are letting in migrants.",0,15,0,0,2,2,0.0,0.0,1.0,1,1,0,3,63,0,0,0,0,0,3
female,7/1/12 2:56,0,@voidsunlight give me the high schools name and I'll help you,0,12,1,0,4,2,0.0,0.213,0.787,0,0,0,1,48,0,0,0,1,0,2
female,8/23/14 18:05,0,"Diabetes, Tumors, Overweight? Frozen Lemon Techniques That Will Help You Fight the Worst... https://t.co/YJWNND9OPo",0,18,0,1,3,2,0.271,0.144,0.585,2,4,1,20,70,1,0,0,0,0,11
female,11/5/13 13:39,0,"About to hang up from Thomas , and take a nap before everyone come in here , and ruin the silence .",0,22,0,0,4,3,0.183,0.0,0.817,2,1,0,2,73,0,0,0,0,0,3
female,2/13/14 10:17,0,@sara_bahadur stick it on our doors so the chg snitch knows who we are and what we did,0,18,1,0,4,6,0.0,0.0,1.0,0,0,0,0,67,0,0,0,0,0,2
female,5/2/13 13:39,0,@banditsnows NO BUT I'VE SEEN IT AND I NEVER WANT TO,0,11,1,0,1,1,0.34,0.0,0.66,0,0,0,29,11,0,0,0,2,0,2
female,8/24/10 6:46,0,Its really ridiculous how effective moisturizing is for skin problems. 3 days into a simple routine and my skins twerking upside for me.,0,25,0,0,2,6,0.205,0.125,0.67,0,2,0,1,110,1,0,0,2,0,2
female,12/9/10 15:59,0,@Mr_BuddyLee nah. Guy I went to high school with works at the dealership and wanted to clean it out lol,0,21,1,0,4,3,0.061,0.24,0.699,0,1,0,5,76,0,0,0,2,0,3
female,6/8/11 13:31,0,went back home again this sucks gotta pack up and leave again,0,13,0,0,5,0,0.29,0.0,0.71,0,0,0,0,50,0,0,0,0,0,0
female,9/3/11 15:19,0,https://t.co/Z9Ebyy99Te please help vivian with medical and funeral cost the her little girl that never got to breathe fresh air,0,20,0,1,5,3,0.097,0.283,0.62,0,1,0,3,98,3,0,0,0,0,5
female,10/18/11 20:51,0,@Shixpuppe me too ___ and I'm failing,0,10,1,0,3,2,0.355,0.0,0.645,0,0,0,2,24,0,0,0,3,0,5
female,8/10/11 7:25,0,Complete the Swoof Sphinx wonder and build your ultimate #SmurfsVillage. https://t.co/KUFfkGNqmu @BeelineGames,0,14,1,1,2,1,0.0,0.0,1.0,0,2,0,12,79,0,0,0,0,1,8
female,1/13/11 12:15,0,Is it patronising and offensive for my team leader to call all the staff her babies or am I just overly sensitive?,0,23,0,0,3,4,0.13,0.0,0.87,0,0,1,2,90,0,0,0,4,0,1
female,5/5/09 21:05,0,I hate when people complain about their independent finances yet they live with and mooch off of mom &amp; dad. That's not how it works.,0,30,0,0,6,5,0.298,0.0,0.702,0,2,0,2,105,0,0,0,1,0,5
female,8/2/09 11:27,0,New friend! She's pink and glittery! #skull #Halloween https://t.co/IdFZfsPGxW,2,14,0,1,2,3,0.0,0.321,0.679,0,1,0,9,51,0,0,0,0,2,10
female,8/7/15 23:25,0,Two #premieres and performances worlds apart https://t.co/PdkgMwyLWz,0,8,0,1,0,5,0.0,0.0,1.0,0,1,0,5,51,0,0,0,0,1,6
female,3/2/09 20:54,0,"@davidgaider On the plus side, you don't have giant boobs. I lost 20kg and STILL couldn't find clothes. (So I got fat again!)",1,32,1,0,6,4,0.115,0.0,0.885,1,2,0,9,83,2,0,0,4,0,9
female,1/24/15 18:34,0,@ChristinaPryor I am gathering that you are a bit of a Felicia Day fan_.And both haircuts are fun!! :D,2,21,1,0,5,2,0.0,0.361,0.639,0,1,0,7,71,0,0,0,4,0,6
female,12/12/10 20:29,0,all me and my brother do when we're in the same room is tag each other in Facebook posts n laugh together lmfaoooo,0,24,0,0,4,4,0.0,0.146,0.854,0,0,0,1,90,0,0,0,3,0,1
female,7/31/14 19:32,0,I GOT NEW MAKE UP AND FOUND MY LIP LINER TODAY IS SUCH A GREAT DAY,0,16,0,0,3,4,0.0,0.24,0.76,0,0,0,51,0,0,0,0,1,0,0
female,11/4/11 9:24,0,"@jdonofficial @thisisheart can you play a-ha on 1 nov for mine and magne f's birthdays pretty please jason? Ta, kati x",0,26,2,0,2,6,0.0,0.331,0.669,1,0,1,1,90,1,0,0,0,0,6
female,6/25/11 7:56,0,I feel so behind. I see so many kids my age making power moves and I'm just sitting here. Blah.,0,24,0,0,5,4,0.076,0.0,0.924,0,3,0,4,68,0,0,0,7,0,4
female,12/4/12 15:17,0,my gpa is 4.1 my teeth are straight and the common cold has been cured https://t.co/3crVXBguVa,0,16,0,1,5,3,0.0,0.112,0.888,0,2,0,4,66,3,0,0,3,0,6
female,3/9/09 12:51,0,It drives me nuts when people don't listen to a single thing in class and then ask a zillion questions on stuff we just covered,0,26,0,0,5,6,0.095,0.0,0.905,0,0,0,1,101,0,0,0,1,0,1
female,4/5/10 11:02,0,Mike Newman and Gina Campbell celebrate the new record. 120.4 mph in a 5.5 tonne truck. @speedofsightorg https://t.co/FYRXP5rSRA,0,20,1,1,1,4,0.0,0.188,0.812,0,5,0,12,82,7,0,0,0,0,10
female,12/15/11 17:55,0,Eating lucky charms then another blunt with my be sis. It feels weird to be back. I'm happy and sad.,0,24,0,0,4,3,0.164,0.322,0.514,0,3,0,3,74,0,0,0,4,0,4
female,2/24/15 13:42,0,Me and @gabrielle_lamb should of been put in a taxi there and then!___ https://t.co/BcGx2cyNTV,1,18,1,1,4,4,0.0,0.0,1.0,0,1,0,6,63,1,0,0,1,0,11
female,10/11/12 7:44,0,I think luke's beard and now be called a beard and not bumfluff or scruff,0,16,0,0,3,5,0.0,0.0,1.0,0,0,0,1,57,0,0,0,1,0,1
female,1/11/14 17:37,0,Help veterans and their families thrive! Donate to help the ones who fought for us! https://t.co/4Hg7uMnjZR #PartnersinGIVE #GIVE2VETERANS,2,22,0,1,5,5,0.099,0.257,0.644,0,1,0,23,86,3,0,0,0,2,9
female,11/20/14 15:02,0,Just got offered a job at buckle bc I'm in there so much bc there isn't anything else to do in this town but shop and gamble __,0,31,0,0,5,10,0.0,0.0,1.0,0,0,0,2,94,0,0,0,2,0,4
female,7/14/14 1:13,0,I Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/NtAW5wPe0t and Vote for your favorite! C'mon,1,18,1,1,1,3,0.0,0.19,0.81,0,1,0,15,76,2,0,0,1,1,9
female,8/5/09 13:47,0,Some white woman heard me threatening to break my sisters head and I had to rush off the bus with her in case she called Feds. So nosey __,0,31,0,0,7,6,0.174,0.0,0.826,0,1,0,4,103,0,0,0,5,0,3
female,10/20/13 18:20,0,I was talking to jonathan and andre afterschool and told them about my phone and jonathan takes it and does the,0,21,0,0,6,4,0.0,0.0,1.0,0,0,0,1,90,0,0,0,3,0,0
female,5/14/14 7:31,0,Red lips and rosy cheeks,0,5,0,0,0,2,0.0,0.0,1.0,0,0,0,1,19,0,0,0,0,0,0
female,11/1/09 13:02,0,And I still have to inventory _ fml I don't wanna.,0,13,0,0,4,2,0.0,0.0,1.0,0,1,0,3,34,0,0,0,4,0,3
female,1/21/14 7:20,0,My experiences with humans has left me so distrustful that you can tell me a gate is black and I'd feel the need to walk up/make sure it is.,0,33,0,0,10,4,0.124,0.071,0.805,0,1,0,2,107,0,0,0,3,0,3
female,3/10/09 11:02,0,be good to those who are good to you... take the time you need as long as your honest with them... its all for the better you and them,0,31,0,0,4,2,0.0,0.324,0.676,0,6,0,0,100,0,0,0,0,0,6
female,2/3/12 14:21,0,I hate when someone is feeling their look and other people feel the need to judge them,0,17,0,0,5,4,0.193,0.078,0.729,0,0,0,1,69,0,0,0,1,0,0
female,12/23/12 12:28,0,"Just because it's drizzly and dreary today. And because fall is my favorite.

#beautyintheeveryday_ https://t.co/UOZjYQyyrK",0,21,0,1,2,5,0.13,0.163,0.707,0,3,0,8,90,0,0,0,2,1,10
female,3/18/09 19:03,0,Thanks Mom for the idea and letting me copy your picture..treating myself_ https://t.co/pLKEYH1Ngs,0,16,0,1,4,3,0.0,0.195,0.805,0,3,0,8,69,1,0,0,1,0,8
female,11/29/09 9:40,0,"OMGGGGGG it's countdown time!!!! Promos are going up around town, brilliant entertainers, and some_ https://t.co/q88UNJyabM",4,23,0,1,5,5,0.0,0.349,0.651,2,1,0,13,81,2,0,0,0,0,13
female,10/20/09 19:26,0,@renlianne that'd just be so awesome! And I have the China collection already started,1,16,1,0,4,1,0.0,0.316,0.684,0,0,0,3,66,0,0,0,4,0,3
female,5/13/15 10:17,0,@UTCbookblog I normally stick with adult contemp and YA/NA. Twilight is the exception. For now. ,0,20,1,0,2,4,0.0,0.0,1.0,0,3,0,10,66,0,0,0,2,0,5
female,10/3/13 8:16,0,"@starlightsounds @captain_stryka you went and became silent, #starlightsounds need to see the service",0,15,2,0,5,3,0.0,0.0,1.0,1,0,0,0,84,0,0,0,0,1,5
female,7/4/11 12:18,0,It's only week 5 and I'm ready for a breakdown ___,0,15,0,0,2,5,0.0,0.238,0.762,0,0,0,2,32,1,0,0,2,0,5
female,6/13/15 3:43,0,Rumors of tidbits and come 2017 Toyota Tacoma that certainly is good news for fans of Tacoma. Redid trucks are relie_https://t.co/veJnDyabs7,0,24,0,1,3,7,0.0,0.218,0.782,0,2,0,7,101,5,0,0,0,0,7
female,12/22/12 15:25,0,Education is so important to me. I'm not trying to be with people who you can't have a deep and interesting convo with,0,26,0,0,6,4,0.0,0.202,0.798,0,1,0,2,91,0,0,0,2,0,3
female,7/21/14 15:03,0,Watching an episode of Family Guy in Australia with Kurt Cobain and eating some biscuits what do you want more out of life _ٍ_Ҽ,0,25,0,0,5,4,0.0,0.053,0.947,0,0,0,7,94,0,0,0,0,0,2
female,11/15/11 11:40,0,ϬNew header and profile pictureϬ,0,5,0,0,0,2,0.0,0.0,1.0,0,0,0,3,25,0,0,0,0,0,0
female,3/25/13 6:17,0,"@Harry_Styles

I like causing trouble up in hotel rooms
and having secret little rendez vous
So I'm perfect for you_

Follow me?
571",0,31,1,0,7,4,0.096,0.23,0.674,0,0,1,6,94,3,0,1,3,0,5
female,3/4/11 2:21,0,@inside_ayles  and Bierton too!,1,6,1,0,0,1,0.0,0.0,1.0,0,0,0,1,23,0,0,0,0,0,3
female,4/8/10 13:55,0,@DairyQueen @DietCoke #ImAFan Of fulfilling my bucket list and having the time of my life.  #Sweeps,0,20,2,0,3,5,0.0,0.0,1.0,0,1,0,9,69,0,0,0,4,2,5
female,5/27/14 20:15,0,My only day off this week and of course I get called in ______,0,19,0,0,2,9,0.0,0.0,1.0,0,0,0,2,41,0,0,0,3,0,6
female,9/16/13 6:13,0,@beatrixfuriosa she said she would kill keylor navas and went on a rant about how his mission is to take over iker's legacy,0,24,1,0,6,6,0.262,0.0,0.738,0,0,0,0,99,0,0,0,0,0,2
female,3/25/09 15:44,1,My pictures of people and places that may be affected by the path of MVP gas pipeline: https://t.co/Npw1EWzLyN,0,19,0,1,3,7,0.086,0.0,0.914,0,1,0,9,77,1,0,0,1,0,6
female,3/26/11 14:38,0,Noooo I've managed to avoid TWD spoilers all fking day and someone's just ruined it for me with less than 45 minutes to go_,0,27,0,0,6,4,0.194,0.0,0.806,0,0,0,5,90,2,0,0,1,0,3
female,3/21/11 17:24,0,@ that woman who helped me in the shipping store my Ilsinho the doors and picking up my sun glasses: bless you ,0,23,1,0,3,7,0.0,0.123,0.877,0,0,0,1,86,0,0,0,5,0,2
female,7/11/15 12:48,0,i wish i was able to get a proper and nice pic of it but the building was lopsided,0,19,0,0,4,2,0.0,0.211,0.789,0,0,0,0,64,0,0,0,1,0,0
female,9/5/13 6:56,1,I Just Voted for @selenagomez for #ArtistOfTheYear Go Here https://t.co/9v1BKceDfe and Vote for your favorite!  #AMAs #SelenaGomez,1,22,1,1,1,4,0.0,0.18,0.82,0,1,0,18,83,2,0,0,1,3,10
female,7/21/12 3:03,0,Cold Hands! Win a Zippo Hand Warmer with @ZippoUK &amp; @FamilyClanBlog https://t.co/Czv7rLIPvw,1,15,2,1,2,2,0.0,0.543,0.457,0,1,0,16,57,1,0,0,0,0,10
female,2/23/14 17:08,0,Ain't nothing like coming home and boolin it,0,9,0,0,2,2,0.0,0.206,0.794,0,0,0,1,35,0,0,1,0,0,1
female,3/18/15 14:55,0,Woman shows off her big nipples and trimmed twat webcamgirl #whore https://t.co/JLdQZfoXgb,0,13,0,1,3,6,0.286,0.0,0.714,0,1,0,6,67,0,0,0,0,1,6
female,5/12/09 8:42,0,Jst got my schedule for November and it sucks!,1,10,0,0,2,1,0.259,0.0,0.741,0,0,0,2,35,0,0,0,2,0,1
female,3/24/09 8:34,0,The 5th and final piece of my #painterly #beauty #editorial for harpersbazaarhk. Featuring gorgeous_ https://t.co/cfcG9DYqdQ,0,20,0,1,1,9,0.0,0.0,1.0,0,2,0,6,92,2,0,0,2,3,10
female,1/11/14 15:35,0,Hey I Just voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/g7keeRq593 and vote for your favorite!  #AMAs #OneDirection,1,23,1,1,2,4,0.0,0.171,0.829,0,1,0,15,89,4,0,0,2,3,10
female,4/28/13 4:49,0,OMG !! So I broke out my giant flash drive brick and found my birthday video from last year! I'm eating cake off of JennaB's huge cake ass!!,5,34,0,0,4,9,0.228,0.068,0.705,0,0,0,8,98,0,0,0,8,0,7
female,8/11/15 8:55,0,"Hi princess of light eyes _. 
You and a great makeup artist __ .
You are awesome Lottie . 
Please follow me babe ? _٪_٪ @lottietommo x527",0,33,1,0,4,9,0.0,0.344,0.656,0,3,1,5,89,3,0,0,1,0,10
female,4/11/09 15:13,0,"Toodles for now, Reno. Thank you for your rock and your clean mountain air. Can't wait to see you again.",0,25,0,0,4,4,0.0,0.224,0.776,1,3,0,4,76,0,0,0,0,0,5
female,4/10/11 2:00,0,Can i skip to the part when im a billionaire with three kids and zac efron as my husband,0,20,0,0,3,6,0.0,0.0,1.0,0,0,0,1,69,0,0,0,4,0,0
female,3/12/12 8:07,0,"It's been a good day just relaxing with Kamden instead of having a list of things to do, and go to work",0,24,0,0,6,4,0.0,0.253,0.747,1,0,0,2,78,0,0,0,0,0,2
female,11/5/14 19:48,0,Major Short Film and big news will be released in a month!,1,13,0,0,3,2,0.0,0.0,1.0,0,0,0,3,43,0,0,0,0,0,1
female,1/13/15 18:35,0,"""I'm gonna drop out of high school and backpack through Europe"" -@Cassie_Jerszyk",0,16,1,0,3,2,0.16,0.0,0.84,0,0,0,4,59,0,0,0,1,0,6
female,8/3/14 17:59,0,one person followed me and 3 people unfollowed me // automatically checked by https://t.co/IxK977xoGb,0,14,0,1,3,2,0.0,0.0,1.0,0,1,0,3,74,4,0,0,2,0,7
female,8/14/10 18:54,0,Stuck between the thought that I'm wasting my time and it might be worth it.,0,17,0,0,5,2,0.253,0.102,0.645,0,1,0,2,58,0,0,0,4,0,2
female,8/8/13 22:51,0,@everythingkayy please and i'ma bring my pink bic and my broke pipe _,0,15,1,0,1,5,0.185,0.152,0.662,0,0,0,0,54,0,0,0,4,0,3
female,5/18/11 17:14,0,Rich and alone.  https://t.co/ZjNeYZlgng,0,6,0,1,0,1,0.263,0.474,0.263,0,2,0,5,25,0,0,0,0,0,6
female,5/18/15 16:36,0,Saw u at ya worse and still thought u was the best_,0,13,0,0,3,2,0.256,0.0,0.744,0,0,0,1,38,0,0,0,0,0,1
female,11/30/11 18:03,0,"And if you get lost, darling I will find you",0,11,0,0,4,1,0.176,0.29,0.534,1,0,0,2,32,0,0,0,2,0,1
female,2/9/13 4:41,0,Get really overly annoyed when people draw and paint life but they aren't even fucking looking and it's 90% made up.,0,25,0,0,8,3,0.088,0.0,0.912,0,1,0,1,89,2,0,0,0,0,4
female,1/27/12 13:25,0,only 253 days and counting________ِ_ِ_ِەە__ٍ___ @HazelKevan,0,9,1,0,1,4,0.0,0.0,1.0,0,0,0,2,27,3,0,0,0,0,16
female,11/24/13 3:48,0,my plan is to make chocolate snacks and watch Halloween/scary movies alone :-(,0,15,0,0,3,4,0.29,0.0,0.71,0,0,0,1,61,0,0,0,1,0,4
female,4/14/09 8:22,0,its 8:20 and i'm going to bed. literally so ill and falling asleep with my phone in my hand. hopefully wake up feeling better. __,0,30,0,0,6,4,0.158,0.296,0.546,0,3,0,0,95,3,0,0,5,0,7
female,2/2/14 20:12,0,This girl bent over and I swear I saw her whole ass crack,0,13,0,0,3,3,0.343,0.0,0.657,0,0,0,3,42,0,0,0,4,0,0
female,1/24/11 18:11,0,I want your love and all your lovers revenge __,0,11,0,0,2,4,0.197,0.514,0.289,0,0,0,1,35,0,0,0,1,0,2
female,4/9/10 15:26,0,But Collyn and I made a cute pumpkin https://t.co/sFueaEdrGz,0,9,0,1,1,2,0.0,0.333,0.667,0,1,0,6,41,0,0,0,2,0,5
female,6/28/12 19:44,0,When ur obsession becomes raspberry iced tea and grapes!!,2,11,0,0,1,4,0.272,0.0,0.728,0,0,0,1,46,0,0,0,0,0,2
female,3/15/12 8:17,0,"@hertslife shall we talk about half term, and Halloween?",0,11,1,0,2,2,0.0,0.0,1.0,1,0,1,1,44,0,0,0,0,0,3
female,10/1/13 17:45,0,There is a difference between being civil to someone you don't like and being fake. Find the line.,0,21,0,0,6,3,0.258,0.0,0.742,0,2,0,2,76,0,0,1,0,0,3
female,8/14/11 15:57,0,"@WWESuperCardFAQ sheamus, Barrett , rusev and stardust vs Ziegler , Neville, cesaro (can't spell) and y2j or balor",0,23,1,0,3,5,0.0,0.0,1.0,4,0,0,11,77,1,0,0,0,0,8
female,7/24/12 5:35,0,Live clip of petite tranny Aline Fontinelly playfully stripping off her clothes and buffin_ https://t.co/8A15QINMfQ https://t.co/UeCCyFsFCu,0,17,0,1,2,4,0.0,0.148,0.852,0,2,0,15,95,3,0,0,0,0,11
female,3/4/10 4:19,0,I've sailed the seven seas to catch a breeze and took it back home in a trunk,0,18,0,0,4,3,0.0,0.0,1.0,0,0,0,1,59,0,0,0,0,0,1
female,10/13/13 12:38,0,"@cazthesarrie @TobySprocker @PatsyandEdds @ellaroguedogue @JessPals @HoneyTheStaffie yep, Sandy on mum's knee and me is zonked on da sofa!",1,21,6,0,3,5,0.0,0.128,0.872,1,0,0,10,102,0,0,0,1,0,9
female,3/10/11 17:11,0,everyone is all bundled up and here I am wearing shorts. refusing to give up my shorts for the rest of the year,0,24,0,0,6,5,0.114,0.0,0.886,0,1,0,1,87,0,0,0,6,0,1
female,8/19/13 18:02,0,@SovitiaUnion streamers arnt people. They only exist to turn on their streams and give us content. /s,0,19,1,0,4,5,0.0,0.0,1.0,0,2,0,3,78,0,0,0,0,0,4
female,3/19/14 10:06,0,Come to win an Amazon $50 Gift Card.Thanks to @INNORISHOP and #Yorkim https://t.co/6WKQ4dRCtc,0,17,1,1,2,3,0.0,0.457,0.543,0,2,0,21,47,4,0,0,0,1,9
female,3/30/09 11:51,0,"If you like #puppets, if you like #hilarity and #thefeels, if you like great films and TV, if you like to see... https://t.co/9t12GugvbV",0,30,0,1,5,6,0.0,0.439,0.561,3,4,0,5,92,3,0,4,0,3,14
